@RELATION pacman_info
   @ATTRIBUTE pacmanX NUMERIC
   @ATTRIBUTE pacmanY NUMERIC
   @ATTRIBUTE livingGhosts NUMERIC
   @ATTRIBUTE minGhost NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE pacmanX2 NUMERIC
   @ATTRIBUTE pacmanY2 NUMERIC
   @ATTRIBUTE livingGhosts2 NUMERIC
   @ATTRIBUTE score2 NUMERIC
   @ATTRIBUTE class {Stop, North, South, East, West}

@data
9,10,4,5,-47,10,10,4,-48,West
10,10,4,6,-48,9,10,4,-49,East
9,10,4,6,-49,8,10,4,-50,West
8,10,4,5,-50,7,10,4,-51,West
7,10,4,5,-51,8,10,4,-52,West
8,10,4,6,-52,8,11,4,-53,East
8,11,4,6,-53,8,10,4,-54,North
8,10,4,6,-54,9,10,4,-55,South
9,10,4,6,-55,9,9,4,-56,East
9,9,4,6,-56,9,8,4,-57,South
9,8,4,7,-57,9,7,4,-58,South
9,7,4,5,-58,9,6,4,-59,South
9,6,4,5,-59,9,5,4,-60,South
9,5,4,3,-60,10,5,4,-61,South
10,5,4,1,-61,10,6,4,-62,East
10,6,4,1,-62,10,7,4,-63,North
10,7,4,3,-63,11,7,4,-64,North
11,7,4,3,-64,10,7,4,-65,East
10,7,4,5,-65,10,8,4,-66,West
10,8,4,7,-66,10,9,4,-67,North
10,9,4,7,-67,10,8,4,-68,North
10,8,4,7,-68,9,8,4,-69,South
9,8,4,7,-69,9,9,4,-70,West
9,9,4,7,-70,8,9,4,-71,North
8,9,4,7,-71,7,9,4,-72,West
7,9,4,5,-72,8,9,4,-73,West
8,9,4,6,-73,7,9,4,-74,East
7,9,4,4,-74,6,9,4,-75,West
6,9,4,3,-75,6,8,4,-76,West
6,8,4,3,-76,5,8,4,-77,South
5,8,4,3,-77,5,9,4,-78,West
5,9,4,4,-78,5,8,4,-79,North
5,8,4,2,-79,5,9,4,-80,South
5,9,4,4,-80,5,8,4,-81,North
5,8,4,2,-81,4,8,4,-82,South
4,8,4,2,-82,5,8,4,-83,West
5,8,4,4,-83,5,7,4,-84,East
5,7,4,3,-84,5,8,4,-85,South
5,8,4,5,-85,5,9,4,-86,North
5,9,4,5,-86,5,8,4,-87,North
5,8,4,3,-87,4,8,4,-88,South
4,8,4,5,-88,5,8,4,-89,West
5,8,4,3,-89,4,8,4,-90,East
4,8,4,3,-90,5,8,4,-91,West
5,8,4,2,-91,6,8,4,-92,East
6,8,4,4,-92,5,8,4,-93,East
5,8,4,4,-93,5,7,4,-94,West
5,7,4,3,-94,6,7,4,-95,South
6,7,4,1,-95,5,7,4,-96,East
5,7,4,1,-96,4,7,4,-97,West
4,7,4,3,-97,5,7,4,-98,West
5,7,4,2,-98,5,6,4,-99,East
5,6,4,2,-99,5,7,4,-100,South
5,7,4,2,-100,4,7,4,-101,North
4,7,4,4,-101,5,7,4,-102,West
5,7,4,4,-102,5,8,4,-103,East
5,8,4,4,-103,6,8,4,-104,North
6,8,4,4,-104,6,7,4,-105,East
6,7,4,2,-105,6,8,4,-106,South
6,8,4,4,-106,6,9,4,-107,North
6,9,4,2,-107,6,10,4,-108,North
6,10,4,2,-108,6,11,4,-109,North
6,11,4,2,-109,5,11,4,-110,North
5,11,4,3,-110,4,11,4,-111,West
4,11,4,5,-111,3,11,4,-112,West
3,11,4,7,-112,3,12,4,-113,West
3,12,4,6,-113,3,11,4,-114,North
3,11,4,8,-114,3,12,4,-115,South
3,12,4,6,-115,4,12,4,-116,North
4,12,4,4,-116,3,12,4,-117,East
3,12,4,4,-117,3,11,4,-118,West
3,11,4,6,-118,3,12,4,-119,South
3,12,4,4,-119,4,12,4,-120,North
4,12,4,4,-120,4,13,4,-121,East
4,13,4,2,-121,4,12,4,-122,North
4,12,4,3,-122,5,12,4,-123,South
5,12,4,3,-123,4,12,4,-124,East
4,12,4,5,-124,4,13,4,-125,West
4,13,4,5,-125,4,12,4,-126,North
4,12,4,5,-126,3,12,4,-127,South
3,12,4,5,-127,2,12,4,-128,West
2,12,4,5,-128,2,11,4,-129,West
2,11,4,5,-129,2,12,4,-130,South
2,12,4,3,-130,2,13,4,-131,North
2,13,4,3,-131,1,13,4,-132,North
1,13,4,4,-132,2,13,4,-133,West
2,13,4,3,-133,3,13,4,-134,East
3,13,4,3,-134,2,13,4,-135,East
2,13,4,5,-135,3,13,4,-136,West
3,13,4,5,-136,3,14,4,-137,East
3,14,4,4,-137,3,13,4,-138,North
3,13,4,4,-138,3,12,4,-139,South
3,12,4,6,-139,2,12,4,-140,South
2,12,4,6,-140,3,12,4,-141,West
3,12,4,5,-141,4,12,4,-142,East
4,12,4,4,-142,3,12,4,-143,East
3,12,4,6,-143,3,13,4,-144,West
3,13,4,4,-144,4,13,4,-145,North
4,13,4,2,-145,4,12,4,-146,East
4,12,4,4,-146,5,12,4,-147,South
5,12,4,3,-147,6,12,4,-148,East
6,12,4,3,-148,6,13,4,-149,East
6,13,4,2,-149,6,14,4,-150,North
6,14,4,2,-150,6,13,4,-151,North
6,13,4,4,-151,6,12,4,-152,South
6,12,4,5,-152,6,13,4,-153,South
6,13,4,3,-153,5,13,4,-154,North
5,13,4,1,-154,4,13,4,-155,West
4,13,4,3,-155,3,13,4,-156,West
3,13,4,5,-156,4,13,4,-157,West
4,13,4,5,-157,4,12,4,-158,East
4,12,4,6,-158,3,12,4,-159,South
3,12,4,6,-159,3,11,4,-160,West
3,11,4,7,-160,4,11,4,-161,South
4,11,4,6,-161,5,11,4,-162,East
5,11,4,4,-162,5,11,4,-163,East
5,11,4,3,-163,5,12,4,-164,East
5,12,4,3,-164,5,13,4,-165,North
5,13,4,3,-165,5,12,4,-166,North
5,12,4,3,-166,5,13,4,-167,South
5,13,4,2,-167,5,12,4,-168,North
5,12,4,2,-168,4,12,4,-169,South
4,12,4,3,-169,4,13,4,-170,West
4,13,4,2,-170,4,14,4,-171,North
4,14,4,2,-171,4,13,4,-172,North
4,13,3,9,28,3,13,3,27,South
3,13,3,9,27,2,13,3,26,West
2,13,3,9,26,1,13,3,25,West
1,13,3,9,25,1,14,3,24,West
1,14,3,11,24,2,14,3,23,North
2,14,3,9,23,1,14,3,22,East
1,14,3,9,22,2,14,3,21,West
2,14,3,7,21,1,14,3,20,East
1,14,3,9,20,2,14,3,19,West
2,14,3,9,19,1,14,3,18,East
1,14,3,9,18,1,13,3,17,West
1,13,3,9,17,1,14,3,16,South
1,14,3,10,16,2,14,3,15,North
2,14,3,8,15,1,14,3,14,East
1,14,3,10,14,1,13,3,13,West
1,13,3,8,13,1,14,3,12,South
1,14,3,10,12,2,14,3,11,North
2,14,3,9,11,1,14,3,10,East
1,14,3,9,10,1,13,3,9,West
1,13,3,9,9,1,14,3,8,South
1,14,3,7,8,2,14,3,7,North
2,14,3,6,7,1,14,3,6,East
1,14,3,8,6,1,13,3,5,West
1,13,3,6,5,1,14,3,4,South
1,14,3,7,4,2,14,3,3,North
2,14,3,7,3,1,14,3,2,East
1,14,3,8,2,1,13,3,1,West
1,13,3,6,1,1,14,3,0,South
1,14,3,7,0,1,13,3,-1,North
1,13,3,7,-1,1,14,3,-2,South
1,14,3,6,-2,2,14,3,-3,North
2,14,3,6,-3,1,14,3,-4,East
1,14,3,8,-4,1,13,3,-5,West
1,13,3,9,-5,1,14,3,-6,South
1,14,3,9,-6,2,14,3,-7,North
2,14,3,7,-7,1,14,3,-8,East
1,14,3,9,-8,2,14,3,-9,West
2,14,3,7,-9,1,14,3,-10,East
1,14,3,7,-10,1,13,3,-11,West
1,13,3,7,-11,1,14,3,-12,South
1,14,3,7,-12,1,13,3,-13,North
1,13,3,7,-13,1,14,3,-14,South
1,14,3,9,-14,2,14,3,-15,North
2,14,3,7,-15,1,14,3,-16,East
1,14,3,7,-16,2,14,3,-17,West
2,14,3,5,-17,1,14,3,-18,East
1,14,3,7,-18,2,14,3,-19,West
2,14,3,7,-19,1,14,3,-20,East
1,14,3,9,-20,1,13,3,-21,West
1,13,3,7,-21,1,14,3,-22,South
1,14,3,9,-22,1,13,3,-23,North
1,13,3,9,-23,1,14,3,-24,South
1,14,3,11,-24,1,13,3,-25,North
1,13,3,10,-25,1,14,3,-26,South
1,14,3,10,-26,1,13,3,-27,North
1,13,3,10,-27,1,14,3,-28,South
1,14,3,10,-28,1,13,3,-29,North
1,13,3,8,-29,1,14,3,-30,South
1,14,3,8,-30,1,13,3,-31,North
1,13,3,8,-31,1,14,3,-32,South
1,14,3,8,-32,2,14,3,-33,North
2,14,3,8,-33,1,14,3,-34,East
1,14,3,9,-34,2,14,3,-35,West
2,14,3,8,-35,1,14,3,-36,East
1,14,3,10,-36,2,14,3,-37,West
2,14,3,8,-37,1,14,3,-38,East
1,14,3,10,-38,2,14,3,-39,West
2,14,3,8,-39,1,14,3,-40,East
1,14,3,8,-40,2,14,3,-41,West
2,14,3,8,-41,1,14,3,-42,East
1,14,3,8,-42,1,13,3,-43,West
1,13,3,8,-43,1,14,3,-44,South
1,14,3,7,-44,2,14,3,-45,North
2,14,3,7,-45,1,14,3,-46,East
1,14,3,7,-46,1,13,3,-47,West
1,13,3,7,-47,1,14,3,-48,South
1,14,3,5,-48,2,14,3,-49,North
2,14,3,3,-49,1,14,3,-50,East
1,14,3,4,-50,1,13,3,-51,West
1,13,3,5,-51,1,14,3,-52,South
1,14,3,5,-52,1,13,3,-53,North
1,13,3,3,-53,1,14,3,-54,South
1,14,3,4,-54,1,13,3,-55,North
1,13,3,2,-55,1,14,3,-56,South
1,14,3,2,-56,2,14,3,-57,North
2,14,3,2,-57,1,14,3,-58,East
1,14,3,2,-58,1,13,3,-59,West
1,13,2,23,141,1,14,2,140,South
1,14,2,25,140,1,13,2,139,North
1,13,2,25,139,1,14,2,138,South
1,14,2,27,138,2,14,2,137,North
2,14,2,25,137,1,14,2,136,East
1,14,2,26,136,1,13,2,135,West
1,13,2,26,135,1,14,2,134,South
1,14,2,26,134,2,14,2,133,North
2,14,2,25,133,1,14,2,132,East
1,14,2,25,132,2,14,2,131,West
2,14,2,25,131,1,14,2,130,East
1,14,2,25,130,2,14,2,129,West
2,14,2,25,129,1,14,2,128,East
1,14,2,25,128,2,14,2,127,West
2,14,2,25,127,1,14,2,126,East
1,14,2,25,126,1,13,2,125,West
1,13,2,24,125,1,14,2,124,South
1,14,2,25,124,2,14,2,123,North
2,14,2,23,123,1,14,2,122,East
1,14,2,25,122,2,14,2,121,West
2,14,2,23,121,1,14,2,120,East
1,14,2,23,120,1,13,2,119,West
1,13,2,22,119,1,14,2,118,South
1,14,2,24,118,1,13,2,117,North
1,13,2,23,117,1,14,2,116,South
1,14,2,25,116,2,14,2,115,North
2,14,2,23,115,1,14,2,114,East
1,14,2,24,114,2,14,2,113,West
2,14,2,22,113,1,14,2,112,East
1,14,2,23,112,2,14,2,111,West
2,14,2,22,111,1,14,2,110,East
1,14,2,23,110,1,13,2,109,West
1,13,2,21,109,1,14,2,108,South
1,14,2,22,108,1,13,2,107,North
1,13,2,21,107,1,14,2,106,South
1,14,2,23,106,2,14,2,105,North
2,14,2,21,105,1,14,2,104,East
1,14,2,22,104,1,13,2,103,West
1,13,2,21,103,1,14,2,102,South
1,14,2,23,102,2,14,2,101,North
2,14,2,21,101,1,14,2,100,East
1,14,2,21,100,1,13,2,99,West
1,13,2,20,99,1,14,2,98,South
1,14,2,22,98,1,13,2,97,North
1,13,2,20,97,1,14,2,96,South
1,14,2,20,96,1,13,2,95,North
1,13,2,20,95,1,14,2,94,South
1,14,2,22,94,1,13,2,93,North
1,13,2,22,93,1,14,2,92,South
1,14,2,22,92,1,13,2,91,North
1,13,2,22,91,1,14,2,90,South
1,14,2,23,90,1,13,2,89,North
1,13,2,22,89,1,14,2,88,South
1,14,2,22,88,2,14,2,87,North
2,14,2,22,87,1,14,2,86,East
1,14,2,22,86,2,14,2,85,West
2,14,2,20,85,1,14,2,84,East
1,14,2,20,84,2,14,2,83,West
2,14,2,18,83,1,14,2,82,East
1,14,2,20,82,2,14,2,81,West
2,14,2,19,81,1,14,2,80,East
1,14,2,19,80,1,13,2,79,West
1,13,2,19,79,1,14,2,78,South
1,14,2,19,78,2,14,2,77,North
2,14,2,19,77,1,14,2,76,East
1,14,2,21,76,1,13,2,75,West
1,13,2,19,75,1,14,2,74,South
1,14,2,19,74,2,14,2,73,North
2,14,2,19,73,1,14,2,72,East
1,14,2,19,72,1,13,2,71,West
1,13,2,19,71,1,14,2,70,South
1,14,2,21,70,2,14,2,69,North
2,14,2,21,69,1,14,2,68,East
1,14,2,21,68,1,13,2,67,West
1,13,2,19,67,1,14,2,66,South
1,14,2,20,66,2,14,2,65,North
2,14,2,18,65,1,14,2,64,East
1,14,2,20,64,2,14,2,63,West
2,14,2,20,63,1,14,2,62,East
1,14,2,21,62,2,14,2,61,West
2,14,2,19,61,1,14,2,60,East
1,14,2,20,60,1,13,2,59,West
1,13,2,18,59,1,14,2,58,South
1,14,2,18,58,2,14,2,57,North
2,14,2,16,57,1,14,2,56,East
1,14,2,18,56,1,13,2,55,West
1,13,2,16,55,1,14,2,54,South
1,14,2,18,54,1,13,2,53,North
1,13,2,16,53,1,14,2,52,South
1,14,2,18,52,2,14,2,51,North
2,14,2,16,51,1,14,2,50,East
1,14,2,16,50,2,14,2,49,West
2,14,2,14,49,1,14,2,48,East
1,14,2,14,48,2,14,2,47,West
2,14,2,14,47,1,14,2,46,East
1,14,2,16,46,2,14,2,45,West
2,14,2,14,45,1,14,2,44,East
1,14,2,14,44,2,14,2,43,West
2,14,2,12,43,1,14,2,42,East
1,14,2,14,42,2,14,2,41,West
2,14,2,12,41,1,14,2,40,East
1,14,2,12,40,2,14,2,39,West
2,14,2,10,39,1,14,2,38,East
1,14,2,12,38,2,14,2,37,West
2,14,2,11,37,1,14,2,36,East
1,14,2,13,36,1,13,2,35,West
1,13,2,11,35,1,14,2,34,South
1,14,2,11,34,2,14,2,33,North
2,14,2,10,33,1,14,2,32,East
1,14,2,11,32,1,13,2,31,West
1,13,2,9,31,1,14,2,30,South
1,14,2,11,30,1,13,2,29,North
1,13,2,11,29,1,14,2,28,South
1,14,2,13,28,2,14,2,27,North
2,14,2,13,27,1,14,2,26,East
1,14,2,14,26,2,14,2,25,West
2,14,2,13,25,1,14,2,24,East
1,14,2,13,24,2,14,2,23,West
2,14,2,11,23,1,14,2,22,East
1,14,2,13,22,2,14,2,21,West
2,14,2,12,21,1,14,2,20,East
1,14,2,14,20,1,13,2,19,West
1,13,2,14,19,1,14,2,18,South
1,14,2,15,18,1,13,2,17,North
1,13,2,13,17,1,14,2,16,South
1,14,2,13,16,2,14,2,15,North
2,14,2,13,15,1,14,2,14,East
1,14,2,15,14,1,13,2,13,West
1,13,2,15,13,1,14,2,12,South
1,14,2,17,12,1,13,2,11,North
1,13,2,15,11,1,14,2,10,South
1,14,2,15,10,2,14,2,9,North
2,14,2,13,9,1,14,2,8,East
1,14,2,15,8,2,14,2,7,West
2,14,2,14,7,1,14,2,6,East
1,14,2,15,6,1,13,2,5,West
1,13,2,14,5,1,14,2,4,South
1,14,2,16,4,1,13,2,3,North
1,13,2,16,3,1,14,2,2,South
1,14,2,17,2,2,14,2,1,North
2,14,2,16,1,1,14,2,0,East
1,14,2,16,0,1,13,2,-1,West
1,13,2,14,-1,1,14,2,-2,South
1,14,2,16,-2,2,14,2,-3,North
2,14,2,16,-3,1,14,2,-4,East
1,14,2,17,-4,1,13,2,-5,West
1,13,2,15,-5,1,14,2,-6,South
1,14,2,15,-6,2,14,2,-7,North
2,14,2,13,-7,1,14,2,-8,East
1,14,2,13,-8,2,14,2,-9,West
2,14,2,13,-9,1,14,2,-10,East
1,14,2,15,-10,2,14,2,-11,West
2,14,2,14,-11,1,14,2,-12,East
1,14,2,14,-12,2,14,2,-13,West
2,14,2,14,-13,1,14,2,-14,East
1,14,2,16,-14,1,13,2,-15,West
1,13,2,16,-15,1,14,2,-16,South
1,14,2,17,-16,2,14,2,-17,North
2,14,2,15,-17,1,14,2,-18,East
1,14,2,17,-18,1,13,2,-19,West
1,13,2,15,-19,1,14,2,-20,South
1,14,2,15,-20,1,13,2,-21,North
1,13,2,13,-21,1,14,2,-22,South
1,14,2,13,-22,2,14,2,-23,North
2,14,2,13,-23,1,14,2,-24,East
1,14,2,15,-24,1,13,2,-25,West
1,13,2,15,-25,1,14,2,-26,South
1,14,2,15,-26,2,14,2,-27,North
2,14,2,15,-27,1,14,2,-28,East
1,14,2,15,-28,1,13,2,-29,West
1,13,2,14,-29,1,14,2,-30,South
1,14,2,14,-30,2,14,2,-31,North
2,14,2,14,-31,1,14,2,-32,East
1,14,2,14,-32,1,13,2,-33,West
1,13,2,12,-33,1,14,2,-34,South
1,14,2,13,-34,1,13,2,-35,North
1,13,2,11,-35,1,14,2,-36,South
1,14,2,11,-36,2,14,2,-37,North
2,14,2,11,-37,1,14,2,-38,East
1,14,2,11,-38,1,13,2,-39,West
1,13,2,11,-39,1,14,2,-40,South
1,14,2,13,-40,1,13,2,-41,North
1,13,2,11,-41,1,14,2,-42,South
1,14,2,11,-42,1,13,2,-43,North
1,13,2,10,-43,1,14,2,-44,South
1,14,2,12,-44,1,13,2,-45,North
1,13,2,11,-45,1,14,2,-46,South
1,14,2,11,-46,2,14,2,-47,North
2,14,2,9,-47,1,14,2,-48,East
1,14,2,10,-48,1,13,2,-49,West
1,13,2,10,-49,1,14,2,-50,South
1,14,2,12,-50,2,14,2,-51,North
2,14,2,11,-51,1,14,2,-52,East
1,14,2,11,-52,2,14,2,-53,West
2,14,2,11,-53,1,14,2,-54,East
1,14,2,11,-54,2,14,2,-55,West
2,14,2,9,-55,1,14,2,-56,East
1,14,2,9,-56,2,14,2,-57,West
2,14,2,7,-57,1,14,2,-58,East
1,14,2,9,-58,2,14,2,-59,West
2,14,2,9,-59,1,14,2,-60,East
1,14,2,10,-60,2,14,2,-61,West
2,14,2,8,-61,1,14,2,-62,East
1,14,2,8,-62,2,14,2,-63,West
2,14,2,7,-63,1,14,2,-64,East
1,14,2,7,-64,2,14,2,-65,West
2,14,2,5,-65,1,14,2,-66,East
1,14,2,7,-66,1,13,2,-67,West
1,13,2,7,-67,1,14,2,-68,South
1,14,2,7,-68,2,14,2,-69,North
2,14,2,5,-69,1,14,2,-70,East
1,14,2,7,-70,2,14,2,-71,West
2,14,2,7,-71,1,14,2,-72,East
1,14,2,9,-72,2,14,2,-73,West
2,14,2,7,-73,1,14,2,-74,East
1,14,2,8,-74,2,14,2,-75,West
2,14,2,6,-75,1,14,2,-76,East
1,14,2,8,-76,1,13,2,-77,West
1,13,2,7,-77,1,14,2,-78,South
1,14,2,9,-78,1,13,2,-79,North
1,13,2,9,-79,1,14,2,-80,South
1,14,2,9,-80,2,14,2,-81,North
2,14,2,7,-81,1,14,2,-82,East
1,14,2,7,-82,2,14,2,-83,West
2,14,2,6,-83,1,14,2,-84,East
1,14,2,6,-84,1,13,2,-85,West
1,13,2,6,-85,1,14,2,-86,South
1,14,2,7,-86,2,14,2,-87,North
2,14,2,6,-87,1,14,2,-88,East
1,14,2,8,-88,2,14,2,-89,West
2,14,2,6,-89,1,14,2,-90,East
1,14,2,6,-90,1,13,2,-91,West
1,13,2,4,-91,1,14,2,-92,South
1,14,2,6,-92,2,14,2,-93,North
2,14,2,4,-93,1,14,2,-94,East
1,14,2,4,-94,2,14,2,-95,West
2,14,2,4,-95,1,14,2,-96,East
1,14,2,6,-96,1,13,2,-97,West
1,13,2,5,-97,1,14,2,-98,South
1,14,2,6,-98,1,13,2,-99,North
1,13,2,6,-99,1,14,2,-100,South
1,14,2,6,-100,2,14,2,-101,North
2,14,2,5,-101,1,14,2,-102,East
1,14,2,5,-102,2,14,2,-103,West
2,14,2,4,-103,1,14,2,-104,East
1,14,2,5,-104,1,13,2,-105,West
1,13,2,5,-105,1,14,2,-106,South
1,14,2,5,-106,2,14,2,-107,North
2,14,2,3,-107,1,14,2,-108,East
1,14,2,4,-108,2,14,2,-109,West
2,14,2,4,-109,1,14,2,-110,East
1,14,2,6,-110,2,14,2,-111,West
2,14,2,6,-111,1,14,2,-112,East
1,14,2,8,-112,2,14,2,-113,West
2,14,2,6,-113,1,14,2,-114,East
1,14,2,6,-114,1,13,2,-115,West
1,13,2,5,-115,1,14,2,-116,South
1,14,2,7,-116,1,13,2,-117,North
1,13,2,5,-117,1,14,2,-118,South
1,14,2,7,-118,2,14,2,-119,North
2,14,2,5,-119,1,14,2,-120,East
1,14,2,5,-120,1,13,2,-121,West
1,13,2,3,-121,1,14,2,-122,South
1,14,2,5,-122,1,13,2,-123,North
1,13,2,5,-123,1,14,2,-124,South
1,14,2,5,-124,2,14,2,-125,North
2,14,2,3,-125,1,14,2,-126,East
1,14,2,4,-126,1,13,2,-127,West
1,13,2,6,-127,1,14,2,-128,South
1,14,2,6,-128,2,14,2,-129,North
2,14,2,6,-129,1,14,2,-130,East
1,14,2,6,-130,2,14,2,-131,West
2,14,2,4,-131,1,14,2,-132,East
1,14,2,6,-132,2,14,2,-133,West
2,14,2,6,-133,1,14,2,-134,East
1,14,2,7,-134,2,14,2,-135,West
2,14,2,5,-135,1,14,2,-136,East
1,14,2,7,-136,2,14,2,-137,West
2,14,2,7,-137,1,14,2,-138,East
12,10,4,3,0,11,10,4,-1,Stop
11,10,4,4,-1,10,10,4,-2,West
10,10,4,6,-2,9,10,4,-3,West
9,10,4,7,-3,9,9,4,-4,West
9,9,4,8,-4,9,8,4,-5,South
9,8,4,6,-5,9,7,4,-6,South
9,7,4,4,-6,10,7,4,-7,South
10,7,4,5,-7,10,6,4,-8,East
10,6,4,5,-8,9,6,4,-9,South
9,6,4,3,-9,9,5,4,-10,West
9,5,4,1,-10,8,5,3,189,South
8,5,3,4,189,8,4,3,188,West
8,4,3,3,188,8,3,3,187,South
8,3,3,5,187,7,3,3,186,South
7,3,3,5,186,6,3,3,185,West
6,3,3,7,185,5,3,3,184,West
5,3,3,9,184,5,4,3,183,West
5,4,3,9,183,6,4,3,182,North
6,4,3,9,182,7,4,3,181,East
7,4,3,7,181,8,4,3,180,East
8,4,3,7,180,8,3,3,179,East
8,3,3,7,179,9,3,3,178,South
9,3,3,6,178,8,3,3,177,East
8,3,3,7,177,8,4,3,176,West
8,4,3,7,176,8,3,3,175,North
8,3,3,7,175,8,4,3,174,South
8,4,3,6,174,8,3,3,173,North
8,3,3,8,173,7,3,3,172,South
7,3,3,9,172,8,3,3,171,West
8,3,3,9,171,9,3,3,170,East
9,3,3,8,170,8,3,3,169,East
8,3,3,8,169,8,4,3,168,West
8,4,3,7,168,8,3,3,167,North
8,3,3,8,167,8,4,3,166,South
8,4,3,8,166,8,3,3,165,North
8,3,3,9,165,7,3,3,164,South
7,3,3,9,164,7,4,3,163,West
7,4,3,9,163,8,4,3,162,North
8,4,3,10,162,8,3,3,161,East
8,3,3,12,161,8,4,3,160,South
8,4,3,11,160,8,3,3,159,North
8,3,3,11,159,8,4,3,158,South
8,4,3,10,158,8,3,3,157,North
8,3,3,10,157,7,3,3,156,South
7,3,3,11,156,8,3,3,155,West
8,3,3,11,155,9,3,3,154,East
9,3,3,11,154,8,3,3,153,East
8,3,3,13,153,7,3,3,152,West
7,3,3,13,152,7,4,3,151,West
7,4,3,12,151,8,4,3,150,North
8,4,3,10,150,8,3,3,149,East
8,3,3,11,149,7,3,3,148,South
7,3,3,11,148,6,3,3,147,West
6,3,3,13,147,7,3,3,146,West
7,3,3,13,146,8,3,3,145,East
8,3,3,11,145,7,3,3,144,East
7,3,3,12,144,8,3,3,143,West
8,3,3,10,143,9,3,3,142,East
9,3,3,9,142,9,4,3,141,East
9,4,3,9,141,9,3,3,140,North
9,3,3,7,140,9,4,3,139,South
9,4,3,8,139,9,3,3,138,North
9,3,3,8,138,8,3,3,137,South
8,3,3,10,137,9,3,3,136,West
9,3,3,10,136,10,3,3,135,East
10,3,3,9,135,9,3,3,134,East
9,3,3,10,134,8,3,3,133,West
8,3,3,10,133,9,3,3,132,West
9,3,3,8,132,10,3,3,131,East
10,3,3,8,131,10,4,3,130,East
10,4,3,7,130,10,3,3,129,North
10,3,3,7,129,9,3,3,128,South
9,3,3,8,128,10,3,3,127,West
10,3,3,8,127,9,3,3,126,East
9,3,3,8,126,9,4,3,125,West
9,4,3,8,125,9,3,3,124,North
9,3,3,9,124,9,4,3,123,South
9,4,3,9,123,9,3,3,122,North
9,3,3,11,122,10,3,3,121,South
10,3,3,11,121,11,3,3,120,East
11,3,3,9,120,12,3,3,119,East
12,3,3,9,119,11,3,3,118,East
11,3,3,10,118,12,3,3,117,West
12,3,3,9,117,11,3,3,116,East
11,3,3,9,116,11,4,3,115,West
11,4,3,9,115,11,3,3,114,North
11,3,3,9,114,12,3,3,113,South
12,3,3,7,113,11,3,3,112,East
11,3,3,8,112,11,4,3,111,West
11,4,3,8,111,11,3,3,110,North
11,3,3,8,110,11,4,3,109,South
11,4,3,7,109,11,3,3,108,North
11,3,3,7,108,11,4,3,107,South
11,4,3,7,107,11,3,3,106,North
11,3,3,9,106,11,4,3,105,South
11,4,3,8,105,11,3,3,104,North
11,3,3,8,104,11,4,3,103,South
11,4,3,8,103,11,3,3,102,North
11,3,3,8,102,11,4,3,101,South
11,4,3,8,101,11,3,3,100,North
11,3,3,8,100,12,3,3,99,South
12,3,3,7,99,11,3,3,98,East
11,3,3,8,98,10,3,3,97,West
10,3,3,8,97,11,3,3,96,West
11,3,3,8,96,12,3,3,95,East
12,3,3,7,95,11,3,3,94,East
11,3,3,7,94,12,3,3,93,West
12,3,3,7,93,11,3,3,92,East
11,3,3,9,92,10,3,3,91,West
10,3,3,9,91,11,3,3,90,West
11,3,3,7,90,10,3,3,89,East
10,3,3,8,89,11,3,3,88,West
11,3,3,7,88,12,3,3,87,East
12,3,3,6,87,11,3,3,86,East
11,3,3,6,86,10,3,3,85,West
10,3,3,8,85,11,3,3,84,West
11,3,3,8,84,12,3,3,83,East
12,3,3,8,83,11,3,3,82,East
11,3,3,8,82,11,4,3,81,West
11,4,3,8,81,11,3,3,80,North
11,3,3,9,80,11,4,3,79,South
11,4,3,8,79,11,3,3,78,North
11,3,3,9,78,11,4,3,77,South
11,4,3,7,77,11,3,3,76,North
11,3,3,7,76,12,3,3,75,South
12,3,3,6,75,11,3,3,74,East
11,3,3,8,74,11,4,3,73,West
11,4,3,8,73,11,3,3,72,North
11,3,3,8,72,10,3,3,71,South
10,3,3,8,71,11,3,3,70,West
11,3,3,8,70,11,4,3,69,East
11,4,3,8,69,11,3,3,68,North
11,3,3,10,68,10,3,3,67,South
10,3,3,9,67,9,3,3,66,West
9,3,3,9,66,10,3,3,65,West
10,3,3,10,65,10,4,3,64,East
10,4,3,8,64,10,3,3,63,North
10,3,3,8,63,11,3,3,62,South
11,3,3,8,62,12,3,3,61,East
12,3,3,7,61,11,3,3,60,East
11,3,3,7,60,11,4,3,59,West
11,4,3,5,59,11,3,3,58,North
11,3,3,5,58,11,4,3,57,South
11,4,3,5,57,11,3,3,56,North
11,3,3,6,56,12,3,3,55,South
12,3,3,6,55,11,3,3,54,East
11,3,3,7,54,11,4,3,53,West
11,4,3,5,53,11,3,3,52,North
11,3,3,5,52,12,3,3,51,South
12,3,3,5,51,11,3,3,50,East
11,3,3,7,50,10,3,3,49,West
10,3,3,7,49,10,4,3,48,West
10,4,3,7,48,10,3,3,47,North
10,3,3,7,47,9,3,3,46,South
9,3,3,8,46,10,3,3,45,West
10,3,3,7,45,9,3,3,44,East
9,3,3,8,44,8,3,3,43,West
8,3,3,8,43,7,3,3,42,West
7,3,3,8,42,8,3,3,41,West
8,3,3,8,41,9,3,3,40,East
9,3,3,8,40,10,3,3,39,East
10,3,3,7,39,9,3,3,38,East
9,3,3,6,38,9,4,3,37,West
